q_id,question,choice0,choice1,choice2,choice3,choice4,label
9898,热爱国家的心是？,爱国心,人,嫉妒,交易,和平,0
9899,笔里装的是什么？,牛奶,有轨电车,农药,油桶,墨水,4
9900,位于丰岛区的是哪一个？,池袋,千叶市,文京区,涩谷区,杉并区,0
9901,汽车后面的空间叫什么？,文件夹,驾驶座,冷冻库,后备箱,笔记本,3
9902,给发声加上音乐性的高低、音调等叫什么？,对自己说教,食物,水,说明,歌唱,4
9903,通过日积月累的努力可以获得的东西是什么？,工业,进步,成绩,皱纹,法律,1
9904,两个人叫做什么？,鼻涕虫,彩虹,时间,二者,第二名,3
9905,下面哪一个词有“清爽、清新”的意思？,美丽,红色的,丑陋的,干脆利落的,碧蓝的,3
9906,在哪个地方可以花钱喝果汁、吃套餐？,学校,施粥,饮食店,中餐馆,餐厅,2
9907,与环境相互融合、变得合拍叫什么？,歌唱,不协调,好高骛远,调和,合唱,3
9908,是什么让家用电器运转？,自来水,大企业,煤气,电,电器产品,3
9909,生活在地毯等里面的小虫子是什么？,螳螂,狗,螨虫,丈夫,猫,2
9910,用来倒水等的玻璃容器是什么？,饭碗,盘子,女服务员,厨房,玻璃杯,4
9911,卖蔬菜和水果的店是？,酒铺,微波炉,蔬果店,烟草店,收获,2
9912,和歌、俳句、诗等韵文的总称叫什么？,押韵,文脉,卡拉OK,乐谱,诗歌,4
9913,人体内有70%是由什么构成的？,水,饮料,洗发水,猫,狗,0
9914,圆的东西被说成带有什么？,凸起,圆润感,潮虫,刺,照抄,1
9915,以星星等为背景而显得黑色浮现出来的是什么？,暗黑星云,翅膀,黑暗面,黑暗时代,接受,0
9916,在地面下行驶的铁路是？,出租车,公园,公交车,城市,地铁,4
9917,发出不正确的指示是指哪一项？,忍耐,上级下达不适当的命令,好题,下属不服从指示,不受国民尊敬,1
9918,用来放饭碗等的家具叫什么名字？,女人的手,橱柜,商店,画画,商谈,1
9919,人们的共同社会叫什么？,拘留所,市,地区,社区,区域,3
9920,佛教的宗教设施是？,葬礼,墓地,婚礼会场,寺庙,教堂,3
9921,说到装在汽车车轮上的橡胶制品，是指什么？,司机,罩子,座椅,刹车,轮胎,4
9922,用墙等把建筑物内部隔开的空间是？,房间,架子,田地,墓地,庭院,0
9923,从棕色而甜到苦都有的一种食物是？,饼干,生菜,巧克力,葡萄柚,曲奇,2
9924,给许多人提供餐食的是？,办公室,入口,会议室,食堂,玄关,3
9925,只有美国才有的是哪一个？,国境,近郊,葬礼,政府,佛罗里达州,4
9926,买书的地方是？,玩具店,书店,超市,抽屉,笔记本,1
9927,回想起来这件事叫？,忘却,学习,相册,想起,读书,3
9928,买卖商品的地方是？,市场,体育馆,机场,罐头,肉铺,0
9929,灰姑娘乘坐的是？,牛粪,马车,剪刀,筷子,昆虫,1
9930,从名称上来说，钢琴属于？,低音提琴,高档品,倍大提琴,键盘乐器,响器,3
9931,洗手时会用到的是？,桌子,手帕,卫生纸,纸张,纸巾,1
9932,卖狗的地方是？,能量,胃,原野,宠物店,农场,3
9933,可以接触到商品的地方是？,货架,田地,建筑物,店铺,山,3
9934,人的性质是？,人品,癖好,辛辣,资质,很大,0
9935,排放二氧化碳的额度是？,二氧化碳排放权,一氧化碳,氮,氧,含水碳水化合物,0
9936,对自己容貌不满意的人常见的情况是？,天体照片,带照片,木匠,美容师,讨厌拍照,4
9937,一楼的下一层是？,台阶落差,三楼,二楼,牌子,墙,2
9938,统治国家的机关是？,普通,内阁,内幕,首相,政府,4
9939,多管闲事去帮忙等，不太是褒义的行为叫什么？,偷,抽烟,插手,给,坐下,2
9940,把数字加减的行为叫什么？,词典,计算,抽屉,相扑,桌子,1
9941,脚上有的是？,眼皮,冰淇淋,脚尖,头发,百事可乐,2
9942,用来放置东西的是？,桌子上,墙,木板,底部,书店,0
9943,记录每天发生的事情的本子是什么？,信,电话,日记本,朋友,家庭账本,2
9944,出家进入佛门的人是？,医生,僧侣,美国人,尼姑,犹太人,1
9945,被鞋子碰到会疼的是？,无名指,脚尖,锁骨,棉花,跟腱,1
9946,用高尔夫球杆把球击入球洞时使用的是？,一号木杆,推杆,铁杆,钛,壶,1
9947,吃饭等的地方是？,长椅,店铺,餐馆,公园,酒店,2
9948,英语里的“スチーム”是什么意思？,污染,烟,雨,气体,蒸汽,4
9949,作曲家、指挥家、声乐家、器乐演奏者等这些人统称为什么？,大号,豆腐,喇叭,音乐家们,大豆,3
9950,显像管、液晶、等离子等这类家电是？,妓女,吸尘器,浴室,空调,电视,4
9951,是终极的是？,深入里面,普通招式,拳击,妻子,奥义,4
9952,主要铺在地板上使用的东西是？,垫子,蝙蝠伞,拐杖,披风,剪刀,0
9953,进行粗暴行为叫什么？,狩猎,打倒,抓住,暴行,冲撞,3
9954,在庭院里培育的是？,庭院树木,生物,鲨鱼,宇宙空间,虫子,0
9955,去学习的地方是？,综合大学,游泳池,杂物间,公园,学习桌,0
9956,取得成功叫什么？,成功（success）,休息室,甜甜圈,曲奇,盛况,0
9957,“家”的郑重说法是？,家庭,家里,酒店,旅馆,公寓,1
9958,对人类和动物等会呼吸的存在的称呼是什么？,生物,植物,土中,浴室,人类,0
9959,婴幼儿吃的东西叫什么？,美食主题公园,切片,休兰,海鲜,婴儿食品,4
9960,非洲大陆和阿拉伯半岛之间那条狭长的海湾叫什么？,豆腐,大豆,红海,伊斯兰,秘鲁,2
9961,拍摄天空的照片是什么？,天体照片,讨厌拍照,剪刀,附照片,筷子,0
9962,歌手举办的独唱会叫什么？,哼歌,唱歌集,歌剧,音乐会,配音,3
9963,洗脸的地方是？,浴缸,洗脸池,浴室,牛蒡,羊驼,1
9964,人所追求的是名声和什么？,经济,财富,米饭,成长,头发,1
9965,用来放进和取出东西的物品名称是？,箱子,桌子,文件夹,抽屉,教室,3
9966,撞到衣柜会很痛的脚的部位是？,小脚趾,指甲,脚后跟,指纹,脚踝,0
9967,可以买到钻石戒指的地方是哪里？,电影院,蔬菜店,购物中心,大厅,珠宝店,4
9968,觉得胜过别人的心情是？,愤怒,悲伤,轻蔑,优越感,害羞,3
9969,供人居住的高层建筑是？,地下街,公寓楼,图书馆,地铁,大楼,1
9970,父母的父亲是？,祖母,儿子,右心房,祖父,炎症,3
9971,哪一个是生理现象？,做准备,小便,风,雨,上床,1
9972,对身体负担最大的是哪种活动？,坐着,躺下,慢跑,一只脚一只脚往前迈,动脚,2
9973,树大量生长的地方是？,乡下,海面,雪山,森林,藻盐,3
9974,由欧姆龙和东芝等公司制造，为了入场检查而设置在车站入口等处的设备是什么？,车票,招牌,自动,售货机,检票机,4
9975,进行转播的地点是？,转播广播,现场直播,超市,内容,中继点,4
9976,用来代替纽扣、起到装饰作用的物品是？,袖扣,袖口,议员徽章,领带夹,衣领,0
9977,用植物来达到凉爽效果的是？,绿色窗帘,哥哥,却,西瓜,莲花,0
9978,为了写文章而要调查的是？,资料,误报,地形,数据,历史,0
9979,点缀夜空的夏日风物诗是？,水饴,狗,猪,烟花,水气球,3
9980,阿拉伯半岛位于哪里？,中东,欧洲,美国,栋,近东,0
9981,做某事而感到愉快的心情，叫什么？,深呼吸,情绪低落,享受,学习,悲伤,2
9982,“橋”用英语怎么说？,农地,商店,bridge,电线杆,公园,2
9983,在生物当中，只有人类能够使用，用来传达给对方的手段是什么？,女儿,饭,沟通,国语,语言,4
9984,身体细长、四肢退化的是？,鳄鱼,青蛙,腊肠犬,蛇,黄鼠狼,3
9985,像隧道一样的通道是？,起居室,底部,地下通道,木板,超市,2
9986,用长竿装上钓具在海里或河里捕捉生物的人叫什么？,鱼,人鱼,钓鱼人,三脚架,河岸地,2
9987,在非洲，以壁画和神殿闻名的国家是？,沙漠,摩洛哥,埃及,土耳其,马里,2
9988,干预这件事叫？,干涉内政,外交谈判,和好,丝绸之路,吵架,0
9989,地球绕着它转。这是什么？,国旗,月亮,太阳,木星,国家,2
9990,亲密的朋友是？,家人,情人,对手,葡萄酒,朋友,4
9991,霉菌的来源是？,病毒,水,管道,细菌,孢子,3
9992,表示城镇内部的说法是？,city,市内,乡里,自己人,附近,1
9993,年糕红豆汤的材料是？,豆沙,高热量,盘子,甜食,冰,0
9994,地板的结构是？,飞机,罐,铺木板,神社,栅栏,2
9995,用邮件做的事情是？,输入文字,发邮件,创作,互联网,检验,0
9996,用来查单词的是？,图书馆,学校,词典,儿童馆,学习,2
9997,游泳时还不熟练的人会使用的是？,救生圈,塑料制,脚蹼,板子,飞机,0
9998,水猛烈地落下的是？,汽车旅馆,瀑布,浴室,市内,饭勺,1
9999,游泳的地方是？,观众席,平房小屋,篮子,小木屋,游泳池,4
10000,哪一个是表示书籍的词？,饲料,文具,图书,资料,瓷砖,2
10001,在这些当中，大家最讨厌的东西是哪一个？,地铁,大阪,京都,污物,灰尘,3
10002,哪一个是指普通民众？,国宾,仓库,沙尘,民众,首长,3
10003,城市的反义词是？,乡下,田野,乡里,森林,都市,0
10004,地板的下面是？,阁楼,玄关,泥土地面,房间,地板下,4
10005,在学校里，学生学习的地方是哪里？,天津饭,大人,教室,3D打印机,信号灯,2
10006,失眠、情绪低落、闭门不出、不安、幻听、变得非常多疑、健忘等，由精神疾病症状引起并表现出这些症状的人称为什么？,自恋型人格障碍,精神变态者,精神分裂症,精神病患者,精神病院,3
10007,世界上最长的山脉是哪里？,洪都拉斯,北阿尔卑斯山,古巴,安第斯山脉,富士山,3
10008,商品买卖的抽象概念是？,箱子,肉店,市场,国会,剪刀石头布,2
10009,储存产品的地方是？,房间,沙尘,仓库,工厂,民众,2
10010,把“plan”翻译过来是？,飞机,实验,计划,老年人,声音,2
10011,植物会进行的是？,章鱼,海水浴,光合作用,晒黑,日光浴,2
10012,做杯面时要倒入的东西是什么？,开水,海水,水蒸气,烫伤,冰水,0
10013,装有公用电话的箱形小建筑物是什么？,清扫车,电话亭,凉亭,保险箱,雨水,1
10014,捕获野生动物叫做什么？,踢,打倒,狩猎,拳打,暴行,2
10015,地球最北端的地区是哪里？,北极,稚内,北海道,南极大陆,动物园,0
10016,哪一个看起来与可怕的东西有关？,睡觉,将到来的日子,带来,逼近,吃,3
10017,海鸥经常待的地方是？,公园,俄克拉何马,海边,教室,道路,2
10018,任期为6年的国会议员是哪个？,城市,菅直人,参议院,贵族院,众议院,2
10019,可以住宿的咖啡馆是？,网吧,音乐室,牛舍,事务室,局舍,0
10020,听音乐的时候用的是？,俳人,立体声音响,取暖器,鼠标,麦克风,1
10021,身体变得懒散了的话？,做运动,去小便,睡觉,外出,吃东西,0
10022,住在公寓住宅里的主妇叫做？,闪电,集体妻子,公寓太太,婚外情妻子,爱妻,2
10023,通过扫、擦等方式弄干净叫做什么？,摩擦,擦拭清扫,削,扔掉,打扫,4
10024,用来看东西的场所是？,城镇,电视,纽约市,剧场,体育场,3
10025,形容盛开的樱花飘落的样子是？,落籽,垂枝樱,掉落的东西,飘落的樱花,飘落的梅花,3
10026,把材料表面用涂料膜覆盖的表面处理叫什么？,绘图,涂装,恶作剧,绘画,漫画,1
10027,在积雪的斜坡上滑行叫什么？,休息,读物,滑落,滑雪,坠落,3
10028,喉咙口渴时具体会做的行为是？,睡觉,去买饮料,销售商品的行为,唱歌,购物,1
10029,节奏中有什么？,调律,计划,音叉,老年人,声音,4
10030,有了很棒的体验时会产生的心情是？,高兴,幸福,可爱,害怕,感动,4
10031,美国麻省理工学院设立的，研究计算机新用法的机构是？,国会大厦,美术馆,媒体实验室,博物馆,法院,2
10032,雪貂属于哪一属？,蛇,黄鼠狼,猫,鳄鱼,狗,1
10033,擦窗户时使用的洗涤剂是？,玻璃清洁剂,橱窗展示,肥皂,米糠,窗玻璃,0
10034,把汤全部喝掉叫做什么？,喝干,剩下没喝完,吞下去,畅饮,饮料,0
10035,如果想一直看着孙子，该怎么办？,变得印象深刻,没特别的,保持有精神,变得健康,长寿,4
10036,主要销售食品的地方是？,超市,服装店,书店,厨房,架子,0
10037,哪一个是餐馆？,自动扶梯,电梯,顶楼,牛排馆,旋转门,3
10038,为了维持身心健康，每天平均需要8小时的维护时间，这是指什么？,名誉,有趣的信息,充足的睡眠,吃饭,记录,2
10039,在仅靠文字不容易传达时，为了更容易传达而做的是什么？,附带照片,天体照片,人,讨厌拍照,数字,0
10040,母鸡下的是什么？,青椒,鸡蛋,面粉,洋葱,蘑菇,1
10041,在神经活动中起中枢作用的器官是哪个？,手,肠,大脑,眼睛,脖子,2
10042,公司里负责人员管理的部门是？,生产部,演示,人事部,营业部,总部,2
10043,为防风而设置的一种防灾林叫什么？,稻草人,防风林,遮阳伞,道路标志,鲨鱼,1
10044,闪电“咔嚓”一闪叫做什么？,龙卷风,暴雨,领袖,细浪,闪电,4
10045,会感染的是？,坎皮尤塔,生命体,植物,咸牛肉罐头,计算机病毒,4
10046,足球场地面铺的是什么？,地板,树叶,草坪,冰,植物,2
10047,法国有名的河流是哪个？,莱茵河,多瑙河,里维埃拉,塞纳河,里尔,3
10048,看起来像是那里有肉眼看不见的东西，这种现象叫什么？,幻影化,妄想,幻肢,想象,幻视,4
10049,最近才开始大力提倡回收利用的塑料瓶等的原材料是什么？,塑料,金属,木材,乙烯基,玻璃,0
10050,儿童用的菜单是？,泡菜,儿童套餐,啤酒,肉,奇趣天地,1
10051,外国电影中，在欧美制作的电影是？,日本电影,西方电影,西式服装,宝莱坞电影,西学,1
10052,会咳嗽、流鼻涕的轻度疾病是？,流感,扭伤,感冒,胃痛,医院,2
10053,化妆时在脸上描画的部位是？,白发,眉毛,后颈,眉间,面部肌肉,1
10054,有沙丘的县里的城市是？,出云市,江津市,松江市,鸟取县,鸟取市,4
10055,多巴胺和血清素具有的效果是哪个？,抑制发烧,使人醉,使心情高涨,引发破坏性的冲动,缓解头痛,2
10056,狗住的地方是？,购物中心,狗窝,湖,海岸,平房,1
10057,下面哪一个有时会被用于实验？,脚,肩膀,人体,肌肉,手,2
